x,y,x_unit,y_unit,source_pmid,fig_ref,series,digitization_tool,date
37.9877,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
38.4102,98.2069,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
38.8374,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
39.2694,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
39.7061,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
40.1478,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
40.5943,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
41.0458,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
41.5023,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
41.9639,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
42.4306,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
42.9026,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
43.3797,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
43.8622,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
44.3501,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
44.8433,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
45.3421,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
45.8464,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
46.3563,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
46.8719,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
47.3932,98.6207,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
47.9203,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
48.4533,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
48.9922,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
49.5371,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
50.0881,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
50.6452,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
51.2085,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
51.778,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
52.3539,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
52.9362,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
53.525,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
54.1203,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
54.7223,99.0345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
55.3309,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
55.9463,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
56.5685,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
57.1977,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
57.8339,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
58.4771,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
59.1275,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
59.7852,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
60.4501,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
61.1224,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
61.8023,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
62.4896,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
63.1847,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
63.8874,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
64.598,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
65.3165,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
66.0429,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
66.7775,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
67.5202,99.4483,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
68.2712,99.8621,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
69.0305,99.8621,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
69.7983,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
70.5746,99.8621,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
71.3595,99.8621,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
72.1532,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
72.9557,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
73.7672,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
74.5876,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
75.4172,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
76.256,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
77.1041,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
77.9617,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
78.8288,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
79.7056,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
80.5921,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
81.4885,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
82.3948,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
83.3112,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
84.2378,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
85.1747,100.276,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
86.1221,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
87.0799,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
88.0485,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
89.0278,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
90.018,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
91.0192,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
92.0315,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
93.0551,100.69,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
94.0901,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
95.1366,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
96.1947,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
97.2646,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
98.3464,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
99.4402,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
100.546,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
101.665,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
102.795,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
103.939,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
105.095,101.103,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
106.264,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
107.445,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
108.64,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
109.849,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
111.071,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
112.306,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
113.555,101.517,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
114.818,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
116.095,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
117.386,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
118.692,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
120.012,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
121.347,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
122.696,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
124.061,101.931,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
125.441,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
126.836,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
128.247,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
129.673,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
131.115,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
132.574,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
134.048,102.345,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
135.539,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
137.047,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
138.571,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
140.112,102.759,mmol/day,mmHg,28556624,Fig 1a,SP-N_3,digitize_figure.py,2026-06-25
