x,y,x_unit,y_unit,source_pmid,fig_ref,series,digitization_tool,date
41.9639,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
42.4306,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
42.9026,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
43.3797,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
43.8622,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
44.3501,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
44.8433,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
45.3421,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
45.8464,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
46.3563,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
46.8719,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
47.3932,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
47.9203,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
48.4533,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
48.9922,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
49.5371,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
50.0881,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
50.6452,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
51.2085,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
51.778,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
52.3539,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
52.9362,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
53.525,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
54.1203,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
54.7223,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
55.3309,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
55.9463,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
56.5685,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
57.1977,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
57.8339,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
59.7852,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
60.4501,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
61.1224,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
61.8023,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
62.4896,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
63.1847,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
63.8874,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
64.598,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
65.3165,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
66.0429,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
66.7775,91.7241,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
67.5202,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
68.2712,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
69.0305,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
69.7983,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
70.5746,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
71.3595,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
72.1532,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
72.9557,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
73.7672,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
74.5876,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
75.4172,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
76.256,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
77.1041,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
77.9617,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
78.8288,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
79.7056,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
80.5921,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
81.4885,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
82.3948,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
83.3112,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
84.2378,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
85.1747,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
86.1221,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
87.0799,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
88.0485,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
89.0278,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
90.018,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
91.0192,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
92.0315,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
93.0551,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
94.0901,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
95.1366,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
96.1947,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
97.2646,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
98.3464,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
99.4402,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
100.546,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
101.665,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
102.795,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
103.939,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
105.095,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
106.264,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
107.445,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
108.64,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
109.849,92.4828,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
111.071,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
112.306,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
113.555,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
114.818,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
116.095,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
117.386,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
118.692,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
120.012,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
121.347,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
122.696,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
124.061,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
125.441,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
126.836,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
128.247,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
129.673,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
131.115,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
132.574,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
134.048,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
135.539,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
137.047,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
138.571,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
140.112,93.2414,mmol/day,mL/min,28556624,Fig 1b,SP-N_3,digitize_figure.py,2026-06-25
